service_date,line,otp_numerator,otp_denominator,otp_score
2021-03-29,Haverhill Line,12.0,13.0,0.9230769230769231
2021-03-29,Kingston/Plymouth Line,18.0,18.0,1.0
2021-03-29,Lowell Line,16.0,17.0,0.9411764705882353
2021-03-29,Lowell Line Shuttle,16.0,17.0,0.9411764705882353
2021-03-29,Middleborough/Lakeville Line,20.0,22.0,0.9090909090909091
2021-03-29,Needham Line,21.0,21.0,1.0
2021-03-29,Newburyport/Rockport Line,30.0,34.0,0.8823529411764706
2021-03-29,Orange Line,81557.01000000001,109457.37,0.7451029565208812
2021-03-29,Providence/Stoughton Line,26.0,26.0,1.0
2021-03-29,Red Line,238930.0,250814.0,0.9526182748969356
2021-03-29,Silver Line,5255.0,6265.0,0.8387869114126097
2021-03-29,Worcester Line Shuttle,36.0,40.0,0.9
2021-03-30,Blue Line,70319.61,71740.1,0.9801994979098161
2021-03-30,Fairmount Line,38.0,38.0,1.0
2021-03-30,Fitchburg Line,15.0,15.0,1.0
2021-03-30,Framingham/Worcester Line,20.0,20.0,1.0
2021-03-30,Franklin Line,19.0,20.0,0.95
2021-03-30,Green Line,104391.132,118987.777,0.87732651732791
2021-03-30,Greenbush Line,18.0,18.0,1.0
2021-03-30,Haverhill Line,9.0,13.0,0.6923076923076923
2021-03-30,Kingston/Plymouth Line,17.0,18.0,0.9444444444444444
2021-03-30,Lowell Line,16.0,17.0,0.9411764705882353
2021-03-30,Lowell Line Shuttle,16.0,17.0,0.9411764705882353
2021-03-30,Middleborough/Lakeville Line,22.0,22.0,1.0
2021-03-30,Needham Line,21.0,21.0,1.0
2021-03-30,Newburyport/Rockport Line,34.0,34.0,1.0
2021-03-30,Orange Line,77714.92,110343.85,0.7042977021374548
2021-03-30,Providence/Stoughton Line,26.0,26.0,1.0
2021-03-30,Red Line,220391.90000000002,232613.0,0.9474616637935113
2021-03-30,Silver Line,5439.0,6416.0,0.8477244389027432
2021-03-30,Worcester Line Shuttle,40.0,40.0,1.0
2021-03-31,Blue Line,70005.18,71625.12,0.9773830745414458
2021-03-31,Fairmount Line,38.0,38.0,1.0
2021-03-31,Fitchburg Line,15.0,15.0,1.0
2021-03-31,Framingham/Worcester Line,19.0,20.0,0.95
2021-03-31,Franklin Line,20.0,20.0,1.0
2021-03-31,Green Line,103151.663,119427.222,0.8637198560977999
2021-03-31,Greenbush Line,18.0,18.0,1.0
2021-03-31,Haverhill Line,12.0,13.0,0.9230769230769231
2021-03-31,Kingston/Plymouth Line,18.0,18.0,1.0
2021-03-31,Lowell Line,15.0,17.0,0.8823529411764706
2021-03-31,Lowell Line Shuttle,15.0,17.0,0.8823529411764706
2021-03-31,Middleborough/Lakeville Line,22.0,22.0,1.0
2021-03-31,Needham Line,21.0,21.0,1.0
2021-03-31,Newburyport/Rockport Line,34.0,34.0,1.0
2021-03-31,Orange Line,82709.98,113082.78,0.7314109186208545
2021-03-31,Providence/Stoughton Line,26.0,26.0,1.0
2021-03-31,Red Line,238208.90000000002,250749.3,0.9499882950819805
2021-03-31,Silver Line,5675.0,6735.0,0.8426132145508537
2021-03-31,Worcester Line Shuttle,38.0,40.0,0.95
2021-04-01,Blue Line,70416.13,71796.36,0.9807757663480433
2021-04-01,Fairmount Line,33.0,38.0,0.868421052631579
2021-04-01,Fitchburg Line,15.0,15.0,1.0
2021-04-01,Framingham/Worcester Line,19.0,20.0,0.95
2021-04-01,Franklin Line,19.0,20.0,0.95
2021-04-01,Green Line,101986.273,118437.231,0.8610997752894105
2021-04-01,Greenbush Line,18.0,18.0,1.0
2021-04-01,Haverhill Line,10.0,13.0,0.7692307692307693
2021-04-01,Kingston/Plymouth Line,18.0,18.0,1.0
2021-04-01,Lowell Line,14.0,17.0,0.8235294117647058
2021-04-01,Lowell Line Shuttle,14.0,17.0,0.8235294117647058
2021-04-01,Middleborough/Lakeville Line,20.0,22.0,0.9090909090909091
2021-04-01,Needham Line,20.0,21.0,0.9523809523809523
2021-04-01,Newburyport/Rockport Line,33.0,34.0,0.9705882352941176
2021-04-01,Orange Line,89106.15,113566.92000000001,0.7846136005097257
2021-04-01,Providence/Stoughton Line,24.0,26.0,0.9230769230769231
2021-04-01,Red Line,236814.3,250505.0,0.9453475978523382
2021-04-01,Silver Line,5427.0,6486.0,0.8367252543940795
2021-04-01,Worcester Line Shuttle,38.0,40.0,0.95
2021-04-02,Blue Line,69872.4,71745.1,0.9738978689833868
2021-04-02,Fairmount Line,38.0,38.0,1.0
2021-04-02,Fitchburg Line,14.0,15.0,0.9333333333333333
2021-04-02,Framingham/Worcester Line,20.0,20.0,1.0
2021-04-02,Franklin Line,19.0,20.0,0.95
2021-04-02,Green Line,98842.59999999999,119073.846,0.830094964766654
2021-04-02,Greenbush Line,18.0,18.0,1.0
2021-04-02,Haverhill Line,8.0,13.0,0.6153846153846154
2021-04-02,Kingston/Plymouth Line,18.0,18.0,1.0
2021-04-02,Lowell Line,17.0,17.0,1.0
2021-04-02,Lowell Line Shuttle,17.0,17.0,1.0
2021-04-02,Middleborough/Lakeville Line,22.0,22.0,1.0
2021-04-02,Needham Line,18.0,21.0,0.8571428571428571
2021-04-02,Newburyport/Rockport Line,33.0,34.0,0.9705882352941176
2021-04-02,Orange Line,83330.61,110872.72,0.7515880371654993
2021-04-02,Providence/Stoughton Line,24.0,26.0,0.9230769230769231
2021-04-02,Red Line,236934.3,251320.19999999998,0.9427586799628522
2021-04-02,Silver Line,4899.0,5854.0,0.8368636829518278
2021-04-02,Worcester Line Shuttle,40.0,40.0,1.0
2021-04-03,Blue Line,44113.88,44502.99,0.9912565425379284
2021-04-03,Fairmount Line,20.0,20.0,1.0
2021-04-03,Fitchburg Line,1.0,1.0,1.0
2021-04-03,Framingham/Worcester Line,16.0,16.0,1.0
2021-04-03,Green Line,50373.0212,61965.101,0.81292566924082
2021-04-03,Middleborough/Lakeville Line,18.0,18.0,1.0
2021-04-03,Newburyport/Rockport Line,25.0,28.0,0.8928571428571429
2021-04-03,Orange Line,39225.37,41982.13,0.9343349182140116
2021-04-03,Providence/Stoughton Line,16.0,16.0,1.0
2021-04-03,Red Line,91480.71,95650.59,0.9564050781077253
2021-04-03,Silver Line,4685.0,5554.0,0.8435361901332373
2021-04-03,Worcester Line Shuttle,32.0,32.0,1.0
2021-04-04,Blue Line,33184.34,33749.28,0.9832606799315422
2021-04-04,Fairmount Line,20.0,20.0,1.0
2021-04-04,Framingham/Worcester Line,16.0,16.0,1.0
2021-04-04,Green Line,40133.118,49802.033,0.8058530060409381
2021-04-04,Middleborough/Lakeville Line,17.0,18.0,0.9444444444444444
2021-04-04,Newburyport/Rockport Line,28.0,28.0,1.0
2021-04-04,Orange Line,29659.84,30788.0,0.9633571521371963
2021-04-04,Providence/Stoughton Line,16.0,16.0,1.0
2021-04-04,Red Line,66074.93,68804.33,0.9603309849830671
2021-04-04,Silver Line,4411.0,5256.0,0.8392313546423136
2021-04-04,Worcester Line Shuttle,32.0,32.0,1.0
2021-04-05,Blue Line,70010.89,71817.23999999999,0.9748479612973153
2021-04-05,Fairmount Line,45.0,47.0,0.9574468085106383
2021-04-05,Fitchburg Line,14.0,14.0,1.0
2021-04-05,Framingham/Worcester Line,43.0,46.0,0.9347826086956522
2021-04-05,Franklin Line,38.0,38.0,1.0
2021-04-05,Green Line,99489.218,118050.26,0.8427700032172737
2021-04-05,Greenbush Line,24.0,26.0,0.9230769230769231
2021-04-05,Haverhill Line,42.0,45.0,0.9333333333333333
2021-04-05,Kingston/Plymouth Line,25.0,26.0,0.9615384615384616
2021-04-05,Lowell Line,43.0,43.0,1.0
2021-04-05,Lowell Line Shuttle,43.0,43.0,1.0
2021-04-05,Middleborough/Lakeville Line,29.0,30.0,0.9666666666666667
2021-04-05,Needham Line,32.0,32.0,1.0
2021-04-05,Newburyport/Rockport Line,54.0,57.0,0.9473684210526315
2021-04-05,Orange Line,86005.70999999999,109396.61,0.7861825882904414
2021-04-05,Providence/Stoughton Line,65.0,72.0,0.9027777777777778
2021-04-05,Red Line,235377.4,249092.8,0.944938593166884
2021-04-05,Silver Line,5163.0,5953.0,0.8672938014446497
2021-04-05,Worcester Line Shuttle,86.0,92.0,0.9347826086956522
2021-04-06,Blue Line,70217.49,71649.31999999999,0.9800161397205167
2021-04-06,Fairmount Line,47.0,47.0,1.0
2021-04-06,Fitchburg Line,15.0,15.0,1.0
2021-04-06,Framingham/Worcester Line,35.0,46.0,0.7608695652173914
2021-04-06,Franklin Line,36.0,38.0,0.9473684210526315
2021-04-06,Green Line,101758.937,117201.62700000001,0.8682382625968154
2021-04-06,Greenbush Line,26.0,26.0,1.0
2021-04-06,Haverhill Line,43.0,45.0,0.9555555555555556
2021-04-06,Kingston/Plymouth Line,23.0,26.0,0.8846153846153846
2021-04-06,Lowell Line,41.0,43.0,0.9534883720930233
2021-04-06,Lowell Line Shuttle,41.0,43.0,0.9534883720930233
2021-04-06,Middleborough/Lakeville Line,28.0,30.0,0.9333333333333333
2021-04-06,Needham Line,32.0,32.0,1.0
2021-04-06,Newburyport/Rockport Line,53.0,57.0,0.9298245614035088
2021-04-06,Orange Line,86826.92000000001,110957.17,0.7825264469164094
2021-04-06,Providence/Stoughton Line,71.0,72.0,0.9861111111111112
2021-04-06,Red Line,240164.7,251250.7,0.9558767398458989
2021-04-06,Silver Line,5619.0,6692.0,0.8396592946802152
2021-04-06,Worcester Line Shuttle,70.0,92.0,0.7608695652173914
2021-04-07,Blue Line,68597.4,71766.91,0.9558360531336795
2021-04-07,Fairmount Line,47.0,47.0,1.0
2021-04-07,Fitchburg Line,12.0,15.0,0.8
2021-04-07,Framingham/Worcester Line,42.0,46.0,0.9130434782608695
2021-04-07,Franklin Line,37.0,38.0,0.9736842105263158
2021-04-07,Green Line,100091.966,116532.898,0.8589159603668314
2021-04-07,Greenbush Line,25.0,26.0,0.9615384615384616
2021-04-07,Haverhill Line,39.0,45.0,0.8666666666666667
2021-04-07,Kingston/Plymouth Line,25.0,26.0,0.9615384615384616
2021-04-07,Lowell Line,41.0,43.0,0.9534883720930233
2021-04-07,Lowell Line Shuttle,41.0,43.0,0.9534883720930233
2021-04-07,Middleborough/Lakeville Line,22.0,30.0,0.7333333333333333
2021-04-07,Needham Line,31.0,32.0,0.96875
2021-04-07,Newburyport/Rockport Line,57.0,57.0,1.0
2021-04-07,Orange Line,87989.0,110658.94,0.7951368411806583
2021-04-07,Providence/Stoughton Line,71.0,72.0,0.9861111111111112
2021-04-07,Red Line,237400.4,251016.3,0.9457569090134784
2021-04-07,Silver Line,5072.0,5936.0,0.8544474393530997
2021-04-07,Worcester Line Shuttle,84.0,92.0,0.9130434782608695
2021-04-08,Blue Line,70882.13,71725.95,0.9882354991464039
2021-04-08,Fairmount Line,46.0,47.0,0.9787234042553191
2021-04-08,Fitchburg Line,15.0,15.0,1.0
2021-04-08,Framingham/Worcester Line,43.0,46.0,0.9347826086956522
2021-04-08,Franklin Line,37.0,38.0,0.9736842105263158
2021-04-08,Green Line,99215.13,116352.239,0.8527135433981636
2021-04-08,Greenbush Line,25.0,26.0,0.9615384615384616
2021-04-08,Haverhill Line,43.0,45.0,0.9555555555555556
2021-04-08,Kingston/Plymouth Line,23.0,26.0,0.8846153846153846
2021-04-08,Lowell Line,41.0,43.0,0.9534883720930233
2021-04-08,Lowell Line Shuttle,41.0,43.0,0.9534883720930233
2021-04-08,Middleborough/Lakeville Line,28.0,30.0,0.9333333333333333
2021-04-08,Needham Line,30.0,32.0,0.9375
2021-04-08,Newburyport/Rockport Line,54.0,57.0,0.9473684210526315
2021-04-08,Orange Line,84891.47,111430.54999999999,0.7618329982217624
2021-04-08,Providence/Stoughton Line,70.0,72.0,0.9722222222222222
2021-04-08,Red Line,239689.3,251172.90000000002,0.9542800994852548
2021-04-08,Silver Line,5157.0,6029.0,0.8553657322939128
2021-04-08,Worcester Line Shuttle,86.0,92.0,0.9347826086956522
2021-04-09,Blue Line,70199.75,71776.28,0.9780355014219182
2021-04-09,Fairmount Line,47.0,47.0,1.0
2021-04-09,Fitchburg Line,15.0,15.0,1.0
2021-04-09,Framingham/Worcester Line,39.0,46.0,0.8478260869565217
2021-04-09,Franklin Line,37.0,38.0,0.9736842105263158
2021-04-09,Green Line,98204.37,118082.795,0.8316568895578733
2021-04-09,Greenbush Line,26.0,26.0,1.0
2021-04-09,Haverhill Line,40.0,45.0,0.8888888888888888
2021-04-09,Kingston/Plymouth Line,26.0,26.0,1.0
2021-04-09,Lowell Line,41.0,43.0,0.9534883720930233
2021-04-09,Lowell Line Shuttle,41.0,43.0,0.9534883720930233
2021-04-09,Middleborough/Lakeville Line,29.0,30.0,0.9666666666666667
2021-04-09,Needham Line,31.0,32.0,0.96875
2021-04-09,Newburyport/Rockport Line,57.0,57.0,1.0
2021-04-09,Orange Line,85436.20999999999,112716.67,0.7579731551686187
2021-04-09,Providence/Stoughton Line,67.0,72.0,0.9305555555555556
2021-04-09,Red Line,236891.0,251287.0,0.9427109241624119
2021-04-09,Silver Line,5083.0,5921.0,0.8584698530653606
2021-04-09,Worcester Line Shuttle,78.0,92.0,0.8478260869565217
2021-04-10,Blue Line,44066.15,44493.67,0.9903914421984071
2021-04-10,Fairmount Line,19.0,20.0,0.95
2021-04-10,Fitchburg Line,1.0,1.0,1.0
2021-04-10,Framingham/Worcester Line,15.0,16.0,0.9375
2021-04-10,Green Line,48488.6887,62126.248999999996,0.7804863400009874
2021-04-10,Middleborough/Lakeville Line,16.0,18.0,0.8888888888888888
2021-04-10,Newburyport/Rockport Line,28.0,28.0,1.0
2021-04-10,Orange Line,38871.36,42520.86,0.9141715383931558
2021-04-10,Providence/Stoughton Line,16.0,16.0,1.0
2021-04-10,Red Line,91114.72,95639.93,0.9526849298195849
2021-04-10,Silver Line,4153.0,5078.0,0.8178416699487987
2021-04-10,Worcester Line Shuttle,30.0,32.0,0.9375
2021-04-11,Blue Line,33497.98,33753.06,0.992442759263901
2021-04-11,Fairmount Line,20.0,20.0,1.0
2021-04-11,Framingham/Worcester Line,13.0,16.0,0.8125
2021-04-11,Green Line,33772.297,43608.8042,0.7744375847847715
2021-04-11,Middleborough/Lakeville Line,18.0,18.0,1.0
2021-04-11,Newburyport/Rockport Line,27.0,28.0,0.9642857142857143
2021-04-11,Orange Line,29653.34,30810.41,0.9624454851460919
2021-04-11,Providence/Stoughton Line,15.0,16.0,0.9375
2021-04-11,Red Line,65806.47,68866.41,0.9555670173601324
2021-04-11,Silver Line,4520.0,5228.0,0.864575363427697
2021-04-11,Worcester Line Shuttle,26.0,32.0,0.8125
2021-04-12,Blue Line,70128.52,71570.67,0.9798499860347822
2021-04-12,Fairmount Line,46.0,47.0,0.9787234042553191
2021-04-12,Fitchburg Line,14.0,14.0,1.0
2021-04-12,Framingham/Worcester Line,45.0,46.0,0.9782608695652174
2021-04-12,Franklin Line,37.0,38.0,0.9736842105263158
2021-04-12,Green Line,100311.91,117563.321,0.8532585601252283
2021-04-12,Greenbush Line,26.0,26.0,1.0
2021-04-12,Haverhill Line,44.0,45.0,0.9777777777777777
2021-04-12,Kingston/Plymouth Line,25.0,26.0,0.9615384615384616
2021-04-12,Lowell Line,39.0,43.0,0.9069767441860465
2021-04-12,Lowell Line Shuttle,39.0,43.0,0.9069767441860465
2021-04-12,Middleborough/Lakeville Line,29.0,30.0,0.9666666666666667
2021-04-12,Needham Line,31.0,32.0,0.96875
2021-04-12,Newburyport/Rockport Line,54.0,57.0,0.9473684210526315
2021-04-12,Orange Line,154864.28999999998,176256.59999999998,0.8786297364183809
2021-04-12,Providence/Stoughton Line,72.0,72.0,1.0
2021-04-12,Red Line,236751.5,249081.2,0.950499274935242
2021-04-12,Silver Line,5013.0,5960.0,0.8411073825503356
2021-04-12,Worcester Line Shuttle,90.0,92.0,0.9782608695652174
2021-04-13,Blue Line,70094.51,71375.1,0.982058308850005
2021-04-13,Fairmount Line,47.0,47.0,1.0
2021-04-13,Fitchburg Line,15.0,15.0,1.0
2021-04-13,Framingham/Worcester Line,33.0,46.0,0.717391304347826
2021-04-13,Franklin Line,32.0,38.0,0.8421052631578947
2021-04-13,Green Line,101759.928,118067.177,0.8618816049103978
2021-04-13,Greenbush Line,25.0,26.0,0.9615384615384616
2021-04-13,Haverhill Line,41.0,45.0,0.9111111111111111
2021-04-13,Kingston/Plymouth Line,26.0,26.0,1.0
2021-04-13,Lowell Line,43.0,43.0,1.0
2021-04-13,Lowell Line Shuttle,43.0,43.0,1.0
2021-04-13,Middleborough/Lakeville Line,29.0,30.0,0.9666666666666667
2021-04-13,Needham Line,32.0,32.0,1.0
2021-04-13,Newburyport/Rockport Line,57.0,57.0,1.0
2021-04-13,Orange Line,144721.64,178285.49,0.8117409891292894
2021-04-13,Providence/Stoughton Line,69.0,72.0,0.9583333333333334
2021-04-13,Red Line,237739.2,250447.4,0.9492580078691175
2021-04-13,Silver Line,4912.0,5839.0,0.8412399383456072
2021-04-13,Worcester Line Shuttle,66.0,92.0,0.717391304347826
2021-04-14,Blue Line,69343.88,71605.27,0.9684186652742179
2021-04-14,Fairmount Line,47.0,47.0,1.0
2021-04-14,Fitchburg Line,15.0,15.0,1.0
2021-04-14,Framingham/Worcester Line,44.0,46.0,0.9565217391304348
2021-04-14,Franklin Line,36.0,38.0,0.9473684210526315
2021-04-14,Green Line,99509.086,116326.906,0.8554262244368469
2021-04-14,Greenbush Line,24.0,26.0,0.9230769230769231
2021-04-14,Haverhill Line,43.0,43.0,1.0
2021-04-14,Kingston/Plymouth Line,24.0,26.0,0.9230769230769231
2021-04-14,Lowell Line,43.0,43.0,1.0
2021-04-14,Lowell Line Shuttle,43.0,43.0,1.0
2021-04-14,Middleborough/Lakeville Line,29.0,30.0,0.9666666666666667
2021-04-14,Needham Line,31.0,32.0,0.96875
2021-04-14,Newburyport/Rockport Line,54.0,57.0,0.9473684210526315
2021-04-14,Orange Line,152385.0,178222.72999999998,0.8550256187861112
2021-04-14,Providence/Stoughton Line,71.0,72.0,0.9861111111111112
2021-04-14,Red Line,230281.5,247244.6,0.9313914237156241
2021-04-14,Silver Line,5429.0,6465.0,0.839752513534416
2021-04-14,Worcester Line Shuttle,88.0,92.0,0.9565217391304348
2021-04-15,Blue Line,70711.94,71646.22,0.9869598144884685
2021-04-15,Fairmount Line,46.0,47.0,0.9787234042553191
2021-04-15,Fitchburg Line,13.0,15.0,0.8666666666666667
2021-04-15,Framingham/Worcester Line,41.0,46.0,0.8913043478260869
2021-04-15,Franklin Line,36.0,38.0,0.9473684210526315
2021-04-15,Green Line,100869.63399999999,118984.406,0.8477550747280277
2021-04-15,Greenbush Line,26.0,26.0,1.0
2021-04-15,Haverhill Line,44.0,45.0,0.9777777777777777
2021-04-15,Kingston/Plymouth Line,23.0,26.0,0.8846153846153846
2021-04-15,Lowell Line,43.0,43.0,1.0
2021-04-15,Lowell Line Shuttle,43.0,43.0,1.0
2021-04-15,Middleborough/Lakeville Line,28.0,30.0,0.9333333333333333
2021-04-15,Needham Line,31.0,32.0,0.96875
2021-04-15,Newburyport/Rockport Line,56.0,57.0,0.9824561403508771
2021-04-15,Orange Line,167082.38,179945.95,0.9285142566420639
2021-04-15,Providence/Stoughton Line,70.0,72.0,0.9722222222222222
2021-04-15,Red Line,238443.9,250845.80000000002,0.9505596665361747
2021-04-15,Silver Line,5233.0,6244.0,0.8380845611787315
2021-04-15,Worcester Line Shuttle,82.0,92.0,0.8913043478260869
2021-04-16,Blue Line,70028.88,71761.53,0.9758554478980591
2021-04-16,Fairmount Line,45.0,47.0,0.9574468085106383
2021-04-16,Fitchburg Line,14.0,15.0,0.9333333333333333
2021-04-16,Framingham/Worcester Line,45.0,46.0,0.9782608695652174
2021-04-16,Franklin Line,32.0,38.0,0.8421052631578947
2021-04-16,Green Line,98914.524,117518.304,0.8416946180571157
2021-04-16,Greenbush Line,24.0,26.0,0.9230769230769231
2021-04-16,Haverhill Line,36.0,45.0,0.8
2021-04-16,Kingston/Plymouth Line,20.0,26.0,0.7692307692307693
2021-04-16,Lowell Line,41.0,43.0,0.9534883720930233
2021-04-16,Lowell Line Shuttle,41.0,43.0,0.9534883720930233
2021-04-16,Middleborough/Lakeville Line,21.0,30.0,0.7
2021-04-16,Needham Line,32.0,32.0,1.0
2021-04-16,Newburyport/Rockport Line,54.0,57.0,0.9473684210526315
2021-04-16,Orange Line,164341.65999999997,179473.89,0.9156856186713285
2021-04-16,Providence/Stoughton Line,69.0,72.0,0.9583333333333334
2021-04-16,Red Line,235861.09999999998,251181.0,0.9390085237338811
2021-04-16,Silver Line,4763.0,5675.0,0.839295154185022
2021-04-16,Worcester Line Shuttle,90.0,92.0,0.9782608695652174
2021-04-17,Blue Line,44091.8,44465.59,0.9915937244957281
2021-04-17,Fairmount Line,20.0,20.0,1.0
2021-04-17,Fitchburg Line,1.0,1.0,1.0
2021-04-17,Framingham/Worcester Line,16.0,16.0,1.0
2021-04-17,Green Line,49267.11,62488.931000000004,0.7884133911652289
2021-04-17,Middleborough/Lakeville Line,18.0,18.0,1.0
2021-04-17,Newburyport/Rockport Line,28.0,28.0,1.0
2021-04-17,Orange Line,66894.72,69243.43,0.9660803920314174
2021-04-17,Providence/Stoughton Line,15.0,16.0,0.9375
2021-04-17,Red Line,89758.29,95487.12,0.9400041597233219
2021-04-17,Silver Line,4380.0,5262.0,0.8323831242873432
2021-04-17,Worcester Line Shuttle,32.0,32.0,1.0
2021-04-18,Blue Line,33602.83,33750.39,0.9956279023738689
2021-04-18,Fairmount Line,20.0,20.0,1.0
2021-04-18,Framingham/Worcester Line,16.0,16.0,1.0
2021-04-18,Green Line,35197.6906,44231.7151,0.7957568572781841
2021-04-18,Middleborough/Lakeville Line,18.0,18.0,1.0
2021-04-18,Newburyport/Rockport Line,27.0,28.0,0.9642857142857143
2021-04-18,Orange Line,47184.01,48984.63,0.9632411227766752
2021-04-18,Providence/Stoughton Line,16.0,16.0,1.0
2021-04-18,Red Line,64949.85,68795.76,0.9440967001454741
2021-04-18,Silver Line,3849.0,4596.0,0.837467362924282
2021-04-18,Worcester Line Shuttle,32.0,32.0,1.0
2021-04-19,Blue Line,70707.64,71618.37,0.9872835698438823
2021-04-19,Fairmount Line,47.0,47.0,1.0
2021-04-19,Fitchburg Line,14.0,14.0,1.0
2021-04-19,Framingham/Worcester Line,44.0,46.0,0.9565217391304348
2021-04-19,Franklin Line,37.0,38.0,0.9736842105263158
2021-04-19,Green Line,89193.48640000001,106575.4234,0.8369048280975444
2021-04-19,Greenbush Line,24.0,26.0,0.9230769230769231
2021-04-19,Haverhill Line,43.0,45.0,0.9555555555555556
2021-04-19,Kingston/Plymouth Line,24.0,26.0,0.9230769230769231
2021-04-19,Lowell Line,43.0,43.0,1.0
2021-04-19,Lowell Line Shuttle,43.0,43.0,1.0
2021-04-19,Middleborough/Lakeville Line,23.0,30.0,0.7666666666666667
2021-04-19,Needham Line,32.0,32.0,1.0
2021-04-19,Newburyport/Rockport Line,51.0,57.0,0.8947368421052632
2021-04-19,Orange Line,172847.7,179238.4,0.9643452519103051
2021-04-19,Providence/Stoughton Line,69.0,72.0,0.9583333333333334
2021-04-19,Red Line,236881.5,250065.2,0.9472789496499312
2021-04-19,Silver Line,5044.0,6040.0,0.8350993377483443
2021-04-19,Worcester Line Shuttle,88.0,92.0,0.9565217391304348
2021-04-20,Blue Line,70805.61,71891.65,0.984893377742756
2021-04-20,Fairmount Line,47.0,47.0,1.0
2021-04-20,Fitchburg Line,15.0,15.0,1.0
2021-04-20,Framingham/Worcester Line,46.0,46.0,1.0
2021-04-20,Franklin Line,37.0,38.0,0.9736842105263158
2021-04-20,Green Line,90665.444,105069.6545,0.8629079864348465
2021-04-20,Greenbush Line,25.0,26.0,0.9615384615384616
2021-04-20,Haverhill Line,38.0,45.0,0.8444444444444444
2021-04-20,Kingston/Plymouth Line,24.0,26.0,0.9230769230769231
2021-04-20,Lowell Line,35.0,43.0,0.813953488372093
2021-04-20,Lowell Line Shuttle,35.0,43.0,0.813953488372093
2021-04-20,Middleborough/Lakeville Line,27.0,30.0,0.9
2021-04-20,Needham Line,32.0,32.0,1.0
2021-04-20,Newburyport/Rockport Line,56.0,57.0,0.9824561403508771
2021-04-20,Orange Line,165653.58000000002,180143.94,0.9195623233287782
2021-04-20,Providence/Stoughton Line,70.0,72.0,0.9722222222222222
2021-04-20,Red Line,233562.2,251411.30000000002,0.929004384448909
2021-04-20,Silver Line,4934.0,5894.0,0.837122497455039
2021-04-20,Worcester Line Shuttle,92.0,92.0,1.0
2021-04-21,Blue Line,69863.46,71013.35,0.9838074108600707
