service_date,line,estimated_boardings,ObjectId
2023/11/19 05:00:00+00,Fitchburg,811,13328
2023/11/19 05:00:00+00,Greenbush,1092,13329
2023/11/19 05:00:00+00,Fairmount,772,13330
2023/11/20 05:00:00+00,Providence/Stoughton,20883.5,13331
2023/11/20 05:00:00+00,Newburyport/Rockport,11480,13332
2023/11/20 05:00:00+00,Framingham/Worcester,12850,13333
2023/11/20 05:00:00+00,Franklin/Foxboro,8571,13334
2023/11/20 05:00:00+00,Middleborough/Lakeville,6811,13335
2023/11/20 05:00:00+00,Lowell,7414,13336
2023/11/20 05:00:00+00,Haverhill,5592.5,13337
2023/11/20 05:00:00+00,Kingston,5730,13338
2023/11/20 05:00:00+00,Needham,5802,13339
2023/11/20 05:00:00+00,Fitchburg,6672,13340
2023/11/20 05:00:00+00,Greenbush,4237.5,13341
2023/11/20 05:00:00+00,Fairmount,3668,13342
2023/11/21 05:00:00+00,Providence/Stoughton,21897,13343
2023/11/21 05:00:00+00,Newburyport/Rockport,11131.5,13344
2023/11/21 05:00:00+00,Framingham/Worcester,14642.5,13345
2023/11/21 05:00:00+00,Franklin/Foxboro,10754,13346
2023/11/21 05:00:00+00,Middleborough/Lakeville,7843,13347
2023/11/21 05:00:00+00,Lowell,8280.5,13348
2023/11/21 05:00:00+00,Haverhill,7243.5,13349
2023/11/21 05:00:00+00,Kingston,5927.5,13350
2023/11/21 05:00:00+00,Needham,5410,13351
2023/11/21 05:00:00+00,Fitchburg,6585.5,13352
2023/11/21 05:00:00+00,Greenbush,3611.5,13353
2023/11/21 05:00:00+00,Fairmount,3839.5,13354
2023/11/22 05:00:00+00,Providence/Stoughton,18556.5,13355
2023/11/22 05:00:00+00,Newburyport/Rockport,10037,13356
2023/11/22 05:00:00+00,Framingham/Worcester,12273.5,13357
2023/11/22 05:00:00+00,Franklin/Foxboro,7256,13358
2023/11/22 05:00:00+00,Middleborough/Lakeville,6627.5,13359
2023/11/22 05:00:00+00,Lowell,8239.5,13360
2023/11/22 05:00:00+00,Haverhill,5663,13361
2023/11/22 05:00:00+00,Kingston,4851.5,13362
2023/11/15 05:00:00+00,Middleborough/Lakeville,8546.5,13363
2023/10/21 04:00:00+00,Lowell,1390,13364
2023/10/29 04:00:00+00,Needham,629,13365
2023/11/11 05:00:00+00,Franklin/Foxboro,2446,13366
2023/11/15 05:00:00+00,Lowell,8367,13367
2023/10/21 04:00:00+00,Haverhill,507,13368
2023/10/29 04:00:00+00,Fitchburg,2293,13369
2023/11/11 05:00:00+00,Middleborough/Lakeville,2314,13370
2023/11/15 05:00:00+00,Haverhill,5856.5,13371
2023/11/02 04:00:00+00,Greenbush,4927.5,13372
2023/10/21 04:00:00+00,Kingston,676,13373
2023/10/29 04:00:00+00,Greenbush,795,13374
2023/11/11 05:00:00+00,Lowell,1935,13375
2023/11/15 05:00:00+00,Kingston,6515,13376
2023/11/02 04:00:00+00,Fairmount,2953,13377
2023/10/21 04:00:00+00,Needham,860,13378
2023/10/29 04:00:00+00,Fairmount,599,13379
2023/11/11 05:00:00+00,Haverhill,1080,13380
2023/11/15 05:00:00+00,Needham,6726,13381
2023/11/03 04:00:00+00,Providence/Stoughton,17166.5,13382
2023/10/21 04:00:00+00,Fitchburg,2842,13383
2023/10/30 04:00:00+00,Providence/Stoughton,18840.5,13384
2023/11/11 05:00:00+00,Kingston,1005,13385
2023/11/15 05:00:00+00,Fitchburg,7289,13386
2023/11/03 04:00:00+00,Newburyport/Rockport,12359.5,13387
2023/10/21 04:00:00+00,Greenbush,1025,13388
2023/10/30 04:00:00+00,Newburyport/Rockport,14855,13389
2023/11/11 05:00:00+00,Needham,671,13390
2023/11/15 05:00:00+00,Greenbush,5520,13391
2023/11/03 04:00:00+00,Framingham/Worcester,12425,13392
2023/10/21 04:00:00+00,Fairmount,1016,13393
2023/10/30 04:00:00+00,Framingham/Worcester,13381,13394
2023/11/11 05:00:00+00,Fitchburg,2320,13395
2023/11/15 05:00:00+00,Fairmount,4231,13396
2023/11/03 04:00:00+00,Franklin/Foxboro,7586.5,13397
2023/10/22 04:00:00+00,Providence/Stoughton,4793,13398
2023/10/30 04:00:00+00,Franklin/Foxboro,8501,13399
2023/11/11 05:00:00+00,Greenbush,1041,13400
2023/11/16 05:00:00+00,Providence/Stoughton,24442.5,13401
2023/11/03 04:00:00+00,Middleborough/Lakeville,6803.5,13402
2023/10/22 04:00:00+00,Newburyport/Rockport,11468,13403
2023/10/30 04:00:00+00,Middleborough/Lakeville,7051.5,13404
2023/11/11 05:00:00+00,Fairmount,1094,13405
2023/11/16 05:00:00+00,Newburyport/Rockport,11338.5,13406
2023/11/03 04:00:00+00,Lowell,6496.5,13407
2023/10/22 04:00:00+00,Framingham/Worcester,2446,13408
2023/10/30 04:00:00+00,Lowell,8764.5,13409
2023/11/12 05:00:00+00,Providence/Stoughton,7283,13410
2023/11/16 05:00:00+00,Framingham/Worcester,14489.5,13411
2023/11/03 04:00:00+00,Haverhill,3736.5,13412
2023/10/22 04:00:00+00,Franklin/Foxboro,1487,13413
2023/10/30 04:00:00+00,Haverhill,4211,13414
2023/11/12 05:00:00+00,Newburyport/Rockport,7541,13415
2023/11/16 05:00:00+00,Franklin/Foxboro,11360,13416
2023/11/03 04:00:00+00,Kingston,3482,13417
2023/10/22 04:00:00+00,Middleborough/Lakeville,1170,13418
2023/10/30 04:00:00+00,Kingston,5624.5,13419
2023/11/12 05:00:00+00,Framingham/Worcester,3806,13420
2023/11/16 05:00:00+00,Middleborough/Lakeville,8457,13421
2023/11/03 04:00:00+00,Needham,3493.5,13422
2023/10/22 04:00:00+00,Lowell,793,13423
2023/10/30 04:00:00+00,Needham,4301,13424
2023/11/12 05:00:00+00,Franklin/Foxboro,1639,13425
2023/11/16 05:00:00+00,Lowell,8992.5,13426
2023/11/03 04:00:00+00,Fitchburg,6132,13427
2023/10/22 04:00:00+00,Haverhill,756,13428
2023/10/30 04:00:00+00,Fitchburg,6866.5,13429
2023/11/12 05:00:00+00,Middleborough/Lakeville,2403,13430
2023/11/12 05:00:00+00,Lowell,1924,13431
2023/11/12 05:00:00+00,Haverhill,1144,13432
2023/11/12 05:00:00+00,Kingston,648,13433
2023/11/12 05:00:00+00,Needham,423,13434
2023/11/12 05:00:00+00,Fitchburg,2136,13435
2023/11/12 05:00:00+00,Greenbush,671,13436
2023/11/12 05:00:00+00,Fairmount,770,13437
2023/11/13 05:00:00+00,Providence/Stoughton,20339,13438
2023/11/13 05:00:00+00,Newburyport/Rockport,10345,13439
2023/11/13 05:00:00+00,Framingham/Worcester,13409.5,13440
2023/11/13 05:00:00+00,Franklin/Foxboro,10323,13441
2023/11/13 05:00:00+00,Middleborough/Lakeville,8052,13442
2023/11/13 05:00:00+00,Lowell,8233.5,13443
2023/11/13 05:00:00+00,Haverhill,5746.5,13444
2023/11/13 05:00:00+00,Kingston,5183,13445
2023/11/13 05:00:00+00,Needham,5522,13446
2023/11/13 05:00:00+00,Fitchburg,7337,13447
2023/11/13 05:00:00+00,Greenbush,5527,13448
2023/11/13 05:00:00+00,Fairmount,4118.5,13449
2023/11/14 05:00:00+00,Providence/Stoughton,23763,13450
2023/11/14 05:00:00+00,Newburyport/Rockport,11733,13451
2023/11/14 05:00:00+00,Framingham/Worcester,15542.5,13452
2023/11/14 05:00:00+00,Franklin/Foxboro,11180.5,13453
2023/11/16 05:00:00+00,Haverhill,5797,13454
2023/10/30 04:00:00+00,Greenbush,4172,13455
2023/11/03 04:00:00+00,Greenbush,3001,13456
2023/10/22 04:00:00+00,Kingston,438,13457
2023/11/16 05:00:00+00,Kingston,6183,13458
2023/10/30 04:00:00+00,Fairmount,2934,13459
2023/11/03 04:00:00+00,Fairmount,2888,13460
2023/10/22 04:00:00+00,Needham,629,13461
2023/11/16 05:00:00+00,Needham,6615.5,13462
2023/10/31 04:00:00+00,Providence/Stoughton,19369.5,13463
2023/11/04 04:00:00+00,Providence/Stoughton,7014,13464
2023/10/22 04:00:00+00,Fitchburg,2293,13465
2023/11/16 05:00:00+00,Fitchburg,7249.5,13466
2023/10/31 04:00:00+00,Newburyport/Rockport,17813.5,13467
2023/11/04 04:00:00+00,Newburyport/Rockport,7958,13468
2023/10/22 04:00:00+00,Greenbush,795,13469
2023/11/16 05:00:00+00,Greenbush,4797,13470
2023/10/31 04:00:00+00,Framingham/Worcester,13578,13471
2023/11/04 04:00:00+00,Framingham/Worcester,4972,13472
2023/10/22 04:00:00+00,Fairmount,599,13473
2023/11/16 05:00:00+00,Fairmount,4010.5,13474
2023/11/06 05:00:00+00,Providence/Stoughton,19308,13475
2023/10/31 04:00:00+00,Franklin/Foxboro,9540.5,13476
2023/11/04 04:00:00+00,Franklin/Foxboro,2717,13477
2023/10/23 04:00:00+00,Providence/Stoughton,21244,13478
2023/11/17 05:00:00+00,Providence/Stoughton,20001.5,13479
2023/11/06 05:00:00+00,Newburyport/Rockport,11377.5,13480
2023/10/31 04:00:00+00,Middleborough/Lakeville,7462.5,13481
2023/11/04 04:00:00+00,Middleborough/Lakeville,1585,13482
2023/10/23 04:00:00+00,Newburyport/Rockport,14085,13483
2023/11/17 05:00:00+00,Newburyport/Rockport,10289,13484
2023/11/06 05:00:00+00,Framingham/Worcester,12436,13485
2023/10/31 04:00:00+00,Lowell,8917,13486
2023/11/04 04:00:00+00,Lowell,1131,13487
2023/10/23 04:00:00+00,Framingham/Worcester,13457,13488
2023/11/17 05:00:00+00,Framingham/Worcester,12786.5,13489
2023/11/06 05:00:00+00,Franklin/Foxboro,9666,13490
2023/10/31 04:00:00+00,Haverhill,3702.5,13491
2023/11/04 04:00:00+00,Haverhill,988,13492
2023/10/23 04:00:00+00,Franklin/Foxboro,9358.5,13493
2023/11/17 05:00:00+00,Franklin/Foxboro,8946,13494
2023/11/06 05:00:00+00,Middleborough/Lakeville,7322,13495
2023/10/31 04:00:00+00,Kingston,5147.5,13496
2023/11/04 04:00:00+00,Kingston,858,13497
2023/10/23 04:00:00+00,Middleborough/Lakeville,6612,13498
2023/11/17 05:00:00+00,Middleborough/Lakeville,7019,13499
2023/11/06 05:00:00+00,Lowell,7399,13500
2023/10/31 04:00:00+00,Needham,4563.5,13501
2023/11/04 04:00:00+00,Needham,923,13502
2023/10/23 04:00:00+00,Lowell,8350,13503
2023/11/17 05:00:00+00,Lowell,7646.5,13504
2023/11/06 05:00:00+00,Haverhill,5347.5,13505
2023/10/31 04:00:00+00,Fitchburg,6746,13506
2023/11/04 04:00:00+00,Fitchburg,2233,13507
2023/10/23 04:00:00+00,Haverhill,4058.5,13508
2023/11/17 05:00:00+00,Haverhill,4909.5,13509
2023/11/06 05:00:00+00,Kingston,5259,13510
2023/10/31 04:00:00+00,Greenbush,5553,13511
2023/11/04 04:00:00+00,Greenbush,953,13512
2023/10/23 04:00:00+00,Kingston,5051,13513
2023/11/17 05:00:00+00,Kingston,5014,13514
2023/11/06 05:00:00+00,Needham,5502,13515
2023/10/31 04:00:00+00,Fairmount,3214,13516
2023/11/04 04:00:00+00,Fairmount,1046,13517
2023/10/23 04:00:00+00,Needham,6150,13518
2023/11/17 05:00:00+00,Needham,5169.5,13519
2023/11/06 05:00:00+00,Fitchburg,6660,13520
2023/11/01 04:00:00+00,Providence/Stoughton,20218,13521
2023/11/05 04:00:00+00,Providence/Stoughton,6471,13522
2023/10/23 04:00:00+00,Fitchburg,6457.5,13523
2023/11/17 05:00:00+00,Fitchburg,6748,13524
2023/11/06 05:00:00+00,Greenbush,4964,13525
2023/11/01 04:00:00+00,Newburyport/Rockport,15298.5,13526
2023/11/05 04:00:00+00,Newburyport/Rockport,7017,13527
2023/10/23 04:00:00+00,Greenbush,4575,13528
2023/11/17 05:00:00+00,Greenbush,3997.5,13529
2023/11/06 05:00:00+00,Fairmount,2941,13530
2023/11/01 04:00:00+00,Framingham/Worcester,13980.5,13531
2023/11/05 04:00:00+00,Framingham/Worcester,3335,13532
2023/10/23 04:00:00+00,Fairmount,3390.5,13533
2023/11/17 05:00:00+00,Fairmount,3980.5,13534
2023/11/07 05:00:00+00,Providence/Stoughton,20339.5,13535
2023/11/01 04:00:00+00,Franklin/Foxboro,9198,13536
2023/11/05 04:00:00+00,Franklin/Foxboro,1771,13537
2023/11/05 04:00:00+00,Middleborough/Lakeville,1599,13538
2023/11/05 04:00:00+00,Lowell,1652,13539
2023/11/05 04:00:00+00,Haverhill,985,13540
2023/11/05 04:00:00+00,Kingston,710,13541
2023/11/05 04:00:00+00,Needham,616,13542
2023/11/05 04:00:00+00,Fitchburg,1850,13543
2023/11/05 04:00:00+00,Greenbush,667,13544
2023/11/05 04:00:00+00,Fairmount,679,13545
2023/11/18 05:00:00+00,Providence/Stoughton,6991,13546
2023/10/24 04:00:00+00,Providence/Stoughton,22235,13547
2023/11/07 05:00:00+00,Newburyport/Rockport,11982,13548
2023/11/01 04:00:00+00,Middleborough/Lakeville,7528,13549
2023/11/18 05:00:00+00,Newburyport/Rockport,5094,13550
2023/10/24 04:00:00+00,Newburyport/Rockport,14590,13551
2023/11/07 05:00:00+00,Framingham/Worcester,14971,13552
2023/11/01 04:00:00+00,Lowell,8261.5,13553
2023/11/18 05:00:00+00,Framingham/Worcester,3981,13554
2023/10/24 04:00:00+00,Framingham/Worcester,14456.5,13555
2023/11/07 05:00:00+00,Franklin/Foxboro,9919,13556
2023/11/01 04:00:00+00,Haverhill,3961,13557
2023/11/18 05:00:00+00,Franklin/Foxboro,1807,13558
2023/10/24 04:00:00+00,Franklin/Foxboro,11312,13559
2023/11/07 05:00:00+00,Middleborough/Lakeville,7226,13560
2023/11/01 04:00:00+00,Kingston,6009.5,13561
2023/11/18 05:00:00+00,Middleborough/Lakeville,2387,13562
2023/10/24 04:00:00+00,Middleborough/Lakeville,6420.5,13563
2023/11/07 05:00:00+00,Lowell,7593.5,13564
2023/11/01 04:00:00+00,Needham,4093,13565
2023/11/18 05:00:00+00,Lowell,1774,13566
2023/10/24 04:00:00+00,Lowell,8345.5,13567
2023/11/07 05:00:00+00,Haverhill,6292,13568
2023/11/01 04:00:00+00,Fitchburg,7613,13569
2023/11/07 05:00:00+00,Kingston,7133,13570
2023/11/07 05:00:00+00,Needham,6185.5,13571
2023/11/07 05:00:00+00,Fitchburg,6399,13572
2023/11/07 05:00:00+00,Greenbush,4275.5,13573
2023/11/07 05:00:00+00,Fairmount,3911,13574
2023/11/08 05:00:00+00,Providence/Stoughton,20637.5,13575
2023/11/08 05:00:00+00,Newburyport/Rockport,11925,13576
2023/11/08 05:00:00+00,Framingham/Worcester,14505,13577
2023/11/08 05:00:00+00,Franklin/Foxboro,10060,13578
2023/11/08 05:00:00+00,Middleborough/Lakeville,8301,13579
2023/11/08 05:00:00+00,Lowell,8964,13580
2023/11/08 05:00:00+00,Haverhill,5842.5,13581
2023/11/08 05:00:00+00,Kingston,6305.5,13582
2023/11/08 05:00:00+00,Needham,6375.5,13583
2023/11/08 05:00:00+00,Fitchburg,6572.5,13584
2023/11/08 05:00:00+00,Greenbush,5002,13585
2023/11/08 05:00:00+00,Fairmount,3883,13586
2023/11/09 05:00:00+00,Providence/Stoughton,21155,13587
2023/11/09 05:00:00+00,Newburyport/Rockport,12114.5,13588
2023/11/09 05:00:00+00,Framingham/Worcester,13805.5,13589
2023/11/09 05:00:00+00,Franklin/Foxboro,8995,13590
2023/11/09 05:00:00+00,Middleborough/Lakeville,6508.5,13591
2023/11/09 05:00:00+00,Lowell,8988,13592
2023/11/09 05:00:00+00,Haverhill,5943.5,13593
2023/11/09 05:00:00+00,Kingston,6299.5,13594
2023/11/09 05:00:00+00,Needham,5657.5,13595
2023/11/09 05:00:00+00,Fitchburg,6622,13596
2023/11/09 05:00:00+00,Greenbush,4880.5,13597
2023/11/09 05:00:00+00,Fairmount,3714,13598
2023/11/10 05:00:00+00,Providence/Stoughton,16615.5,13599
2023/11/10 05:00:00+00,Newburyport/Rockport,11346,13600
2023/11/26 05:00:00+00,Greenbush,1309,13601
2023/11/26 05:00:00+00,Fairmount,1683,13602
2023/11/27 05:00:00+00,Providence/Stoughton,19471.5,13603
2023/11/27 05:00:00+00,Newburyport/Rockport,9653,13604
2023/11/27 05:00:00+00,Framingham/Worcester,12697.5,13605
2023/11/27 05:00:00+00,Franklin/Foxboro,8642,13606
2023/11/27 05:00:00+00,Middleborough/Lakeville,7220.5,13607
2023/11/27 05:00:00+00,Lowell,8039.5,13608
2023/11/27 05:00:00+00,Haverhill,5684,13609
2023/11/27 05:00:00+00,Kingston,4851.5,13610
2023/11/27 05:00:00+00,Needham,4369,13611
2023/11/27 05:00:00+00,Fitchburg,6926,13612
2023/11/27 05:00:00+00,Greenbush,3633.5,13613
2023/11/27 05:00:00+00,Fairmount,3309,13614
2023/11/28 05:00:00+00,Providence/Stoughton,20453,13615
2023/11/28 05:00:00+00,Newburyport/Rockport,10444.5,13616
2023/11/28 05:00:00+00,Framingham/Worcester,13262.5,13617
2023/11/28 05:00:00+00,Franklin/Foxboro,9253.5,13618
2023/11/28 05:00:00+00,Middleborough/Lakeville,7481.5,13619
2023/11/28 05:00:00+00,Lowell,7715,13620
2023/11/28 05:00:00+00,Haverhill,5952.5,13621
2023/11/28 05:00:00+00,Kingston,5848.5,13622
2023/11/28 05:00:00+00,Needham,5459,13623
2023/11/28 05:00:00+00,Fitchburg,6569.5,13624
2023/11/28 05:00:00+00,Greenbush,3808.5,13625
2023/11/28 05:00:00+00,Fairmount,3816,13626
2023/11/29 05:00:00+00,Providence/Stoughton,20539,13627
2023/11/29 05:00:00+00,Newburyport/Rockport,10521.5,13628
2023/11/29 05:00:00+00,Framingham/Worcester,13262.5,13629
2023/11/29 05:00:00+00,Franklin/Foxboro,9258,13630
2023/11/29 05:00:00+00,Middleborough/Lakeville,7489.5,13631
2023/11/29 05:00:00+00,Lowell,7776.5,13632
2023/11/29 05:00:00+00,Haverhill,5904,13633
2023/11/29 05:00:00+00,Kingston,5866,13634
2023/11/29 05:00:00+00,Needham,5459,13635
2023/11/29 05:00:00+00,Fitchburg,6532.5,13636
2023/11/22 05:00:00+00,Needham,3511,13637
2023/12/05 05:00:00+00,Framingham/Worcester,14583.5,13638
2023/12/17 05:00:00+00,Needham,495,13639
2023/11/29 05:00:00+00,Greenbush,3809,13640
2023/11/29 05:00:00+00,Fairmount,3816,13641
2023/11/30 05:00:00+00,Providence/Stoughton,23800,13642
2023/11/30 05:00:00+00,Newburyport/Rockport,11364.5,13643
2023/11/30 05:00:00+00,Framingham/Worcester,15460.5,13644
2023/11/30 05:00:00+00,Franklin/Foxboro,11726.5,13645
2023/11/30 05:00:00+00,Middleborough/Lakeville,7661,13646
2023/11/30 05:00:00+00,Lowell,9023,13647
2023/11/30 05:00:00+00,Haverhill,5637,13648
2023/11/30 05:00:00+00,Kingston,6263,13649
2023/11/30 05:00:00+00,Needham,6268,13650
2023/11/30 05:00:00+00,Fitchburg,7366.5,13651
2023/11/30 05:00:00+00,Greenbush,5061.5,13652
2023/11/30 05:00:00+00,Fairmount,3765,13653
2023/12/09 05:00:00+00,Middleborough/Lakeville,1209,13654
2023/12/01 05:00:00+00,Providence/Stoughton,20490,13655
2023/12/21 05:00:00+00,Greenbush,2965,13656
2023/11/22 05:00:00+00,Fitchburg,7027,13657
2023/12/05 05:00:00+00,Franklin/Foxboro,11419,13658
2023/12/17 05:00:00+00,Fitchburg,1395,13659
2023/12/01 05:00:00+00,Newburyport/Rockport,9970,13660
2023/12/09 05:00:00+00,Lowell,2433,13661
2023/11/22 05:00:00+00,Greenbush,2835.5,13662
2023/12/05 05:00:00+00,Middleborough/Lakeville,7932.5,13663
2023/12/17 05:00:00+00,Greenbush,792,13664
2023/12/01 05:00:00+00,Framingham/Worcester,12592,13665
2023/12/21 05:00:00+00,Fairmount,3185,13666
2023/12/09 05:00:00+00,Haverhill,944,13667
2023/11/22 05:00:00+00,Fairmount,3219,13668
2023/12/05 05:00:00+00,Lowell,8071.5,13669
2023/12/17 05:00:00+00,Fairmount,1160,13670
2023/12/01 05:00:00+00,Franklin/Foxboro,8849.5,13671
2023/12/22 05:00:00+00,Providence/Stoughton,17131,13672
2023/12/09 05:00:00+00,Kingston,2686,13673
2023/11/23 05:00:00+00,Providence/Stoughton,5941,13674
2023/12/05 05:00:00+00,Haverhill,6635.5,13675
2023/12/18 05:00:00+00,Providence/Stoughton,21233.5,13676
2023/12/01 05:00:00+00,Middleborough/Lakeville,7360.5,13677
2023/12/13 05:00:00+00,Haverhill,6648.5,13678
2023/12/22 05:00:00+00,Newburyport/Rockport,9238.5,13679
2023/12/09 05:00:00+00,Needham,1448,13680
2023/11/23 05:00:00+00,Newburyport/Rockport,4104,13681
2023/12/05 05:00:00+00,Kingston,6450.5,13682
2023/12/18 05:00:00+00,Newburyport/Rockport,9695.5,13683
2023/12/01 05:00:00+00,Lowell,7990.5,13684
2023/12/13 05:00:00+00,Kingston,6204.5,13685
2023/12/22 05:00:00+00,Framingham/Worcester,10478.5,13686
2023/12/09 05:00:00+00,Fitchburg,2032,13687
2023/11/23 05:00:00+00,Framingham/Worcester,3105,13688
2023/12/05 05:00:00+00,Needham,6492.5,13689
2023/12/18 05:00:00+00,Framingham/Worcester,11751.5,13690
2023/12/01 05:00:00+00,Haverhill,5416,13691
2023/12/13 05:00:00+00,Needham,6589.5,13692
2023/12/22 05:00:00+00,Franklin/Foxboro,7093.5,13693
2023/12/09 05:00:00+00,Greenbush,1625,13694
2023/11/23 05:00:00+00,Franklin/Foxboro,1529,13695
2023/12/05 05:00:00+00,Fitchburg,7769.5,13696
2023/12/18 05:00:00+00,Franklin/Foxboro,9142,13697
2023/12/01 05:00:00+00,Kingston,5034,13698
2023/12/13 05:00:00+00,Fitchburg,7382,13699
2023/12/22 05:00:00+00,Middleborough/Lakeville,6687.5,13700
2023/12/09 05:00:00+00,Fairmount,1387,13701
2023/11/23 05:00:00+00,Middleborough/Lakeville,2370,13702
2023/12/05 05:00:00+00,Greenbush,5372,13703
2023/12/18 05:00:00+00,Middleborough/Lakeville,6772,13704
2023/12/01 05:00:00+00,Needham,5318,13705
2023/12/13 05:00:00+00,Greenbush,5398,13706
2023/12/22 05:00:00+00,Lowell,7002.5,13707
2023/12/10 05:00:00+00,Providence/Stoughton,7807,13708
2023/11/23 05:00:00+00,Lowell,1479,13709
2023/12/05 05:00:00+00,Fairmount,4304.5,13710
2023/12/18 05:00:00+00,Lowell,7179.5,13711
2023/12/01 05:00:00+00,Fitchburg,7236,13712
2023/12/13 05:00:00+00,Fairmount,3911,13713
2023/12/22 05:00:00+00,Haverhill,4111.5,13714
2023/12/10 05:00:00+00,Newburyport/Rockport,8123,13715
2023/11/23 05:00:00+00,Haverhill,1256,13716
2023/12/06 05:00:00+00,Providence/Stoughton,24849,13717
2023/12/18 05:00:00+00,Haverhill,5550,13718
2023/12/01 05:00:00+00,Greenbush,3853,13719
2023/12/14 05:00:00+00,Providence/Stoughton,24382,13720
2023/12/22 05:00:00+00,Kingston,3724,13721
2023/12/10 05:00:00+00,Framingham/Worcester,15095.5,13722
2023/11/23 05:00:00+00,Kingston,1101,13723
2023/12/06 05:00:00+00,Newburyport/Rockport,5578.5,13724
2023/12/18 05:00:00+00,Kingston,5213,13725
2023/12/01 05:00:00+00,Fairmount,3613.5,13726
2023/12/14 05:00:00+00,Newburyport/Rockport,12586.5,13727
2023/12/22 05:00:00+00,Needham,3557.5,13728
2023/12/10 05:00:00+00,Franklin/Foxboro,1851,13729
2023/11/23 05:00:00+00,Needham,574,13730
2023/12/06 05:00:00+00,Framingham/Worcester,15231,13731
2023/12/18 05:00:00+00,Needham,4026.5,13732
2023/12/02 05:00:00+00,Providence/Stoughton,7052.5,13733
2023/12/14 05:00:00+00,Framingham/Worcester,14185,13734
2023/12/22 05:00:00+00,Fitchburg,4827,13735
2023/12/10 05:00:00+00,Middleborough/Lakeville,490,13736
2023/11/23 05:00:00+00,Fitchburg,1008,13737
2023/12/06 05:00:00+00,Franklin/Foxboro,10903.5,13738
2023/12/18 05:00:00+00,Fitchburg,6443,13739
2023/12/02 05:00:00+00,Newburyport/Rockport,12287,13740
2023/12/14 05:00:00+00,Franklin/Foxboro,10653.5,13741
2023/12/22 05:00:00+00,Greenbush,2743,13742
2023/12/10 05:00:00+00,Lowell,1922,13743
2023/11/23 05:00:00+00,Greenbush,722,13744
2023/12/06 05:00:00+00,Middleborough/Lakeville,7460,13745
2023/12/18 05:00:00+00,Greenbush,4457.5,13746
2023/12/02 05:00:00+00,Framingham/Worcester,12853,13747
2023/12/14 05:00:00+00,Middleborough/Lakeville,7355,13748
2023/12/14 05:00:00+00,Lowell,9144.5,13749
2023/12/14 05:00:00+00,Haverhill,5854,13750
2023/12/14 05:00:00+00,Kingston,6060,13751
2023/12/14 05:00:00+00,Needham,6281.5,13752
2023/12/14 05:00:00+00,Fitchburg,7862,13753
2023/12/14 05:00:00+00,Greenbush,5401.5,13754
2023/12/14 05:00:00+00,Fairmount,3988,13755
2023/12/15 05:00:00+00,Providence/Stoughton,21468,13756
2023/12/15 05:00:00+00,Newburyport/Rockport,11446,13757
2023/12/15 05:00:00+00,Framingham/Worcester,13061,13758
2023/12/15 05:00:00+00,Franklin/Foxboro,8680,13759
2023/12/15 05:00:00+00,Middleborough/Lakeville,6146.5,13760
2023/12/15 05:00:00+00,Lowell,9096,13761
2023/12/15 05:00:00+00,Haverhill,5123,13762
2023/12/15 05:00:00+00,Kingston,4280,13763
2023/12/15 05:00:00+00,Needham,4835.5,13764
2023/12/15 05:00:00+00,Fitchburg,7297.5,13765
2023/12/15 05:00:00+00,Greenbush,4450,13766
2023/12/15 05:00:00+00,Fairmount,3404.5,13767
2023/12/16 05:00:00+00,Providence/Stoughton,7986,13768
2023/12/16 05:00:00+00,Newburyport/Rockport,5061,13769
2023/12/16 05:00:00+00,Framingham/Worcester,6018,13770
2023/12/16 05:00:00+00,Franklin/Foxboro,3580,13771
2023/12/16 05:00:00+00,Middleborough/Lakeville,2649,13772
